Element ; Region 1 of 1; Depth Cycle 1 of 1; Time Per Step 5; Sweeps 20; AES;
801	33.9263
802	49.3988
803	63.28
804	66.1875
805	62.6612
806	44.6912
807	25.6125
808	22.2887
809	31.895
810	44.97
811	36.5125
812	33.8675
813	36.24
814	32.7975
815	15.055
816	4.82875
817	18.6425
818	37.28
819	54.9562
820	66.9912
821	72.3712
822	71.3812
823	60.72
824	55.7213
825	52.0737
826	44.4825
827	27.075
828	23.2638
829	32.2562
830	42.4825
831	43.7513
832	41.0788
833	46.9163
834	53.2113
835	65.1637
836	66.7
837	66.9512
838	65.6712
839	59.5162
840	45.44
841	29.5138
842	19.3
843	4.73125
844	-0.145
845	21.1975
846	46.0237
847	70.2388
848	78.8363
849	79.7537
850	71.58
851	46.5663
852	18.57
853	14.1
854	42.435
855	59.8562
856	47.6975
857	26.75
858	20.0887
859	29.0863
860	44.6737
861	58.2813
862	65.675
863	57.1137
864	44.0713
865	42.0175
866	53.6113
867	63.1662
868	50.0788
869	34.4525
870	30.665
871	41.14
872	57.4013
873	79.2875
874	89.2425
875	81.605
876	60.27
877	40.04
878	41.6888
879	51.1462
880	55.5812
881	50.2513
882	50.0037
883	48.345
884	46.73
885	44.8325
886	35.93
887	35.495
888	37.2663
889	44.1488
890	49.2513
891	55.3325
892	49.3362
893	33.7
894	20.0625
895	22.0275
896	49.5963
897	82.7287
898	95.4175
899	83.8187
900	61.6862
901	39.3462
902	31.17
903	32.2788
904	46.2237
905	58.6062
906	64.475
907	55.5512
908	50.245
909	64.4575
910	83.1487
911	90
912	81.8675
913	63.9775
914	39.5925
915	17.7875
916	10.9037
917	32.5788
918	69.9963
919	85.21
920	70.6675
921	52.2937
922	53.5413
923	62.105
924	70.105
925	66.4187
926	58.335
927	61.2875
928	54.345
929	45.4187
930	42.0213
931	43.4513
932	50.0338
933	50.4225
934	54.215
935	55.8037
936	63.5425
937	66.5537
938	63.6637
939	64.4713
940	52.3162
941	55.0875
942	57.0175
943	63.1325
944	54.0713
945	46.6325
946	53.9437
947	59.2175
948	58.1438
949	35.9712
950	27.925
951	33.61
952	53.5987
953	73.8713
954	65.5612
955	47.195
956	28.9212
957	30.1612
958	48.8013
959	64.13
960	83.75
961	93.5275
962	94.5612
963	75.9313
964	51.22
965	51.8362
966	71.0525
967	86.3638
968	76.7813
969	57.5725
970	46.4087
971	41.1287
972	48.1263
973	52.2162
974	67.1738
975	79.6912
976	71.7113
977	47.6563
978	27.46
979	27.69
980	24.2287
981	30.0025
982	36.275
983	61.805
984	80.225
985	88.76
986	84.5475
987	79.7913
988	69.7388
989	54.3937
990	53.1637
991	67.84
992	88.7925
993	87.0062
994	82.0575
995	73.7088
996	66.4113
997	45.2275
998	20.115
999	-6.56563
1000	-6.56563
